File,Paragraph,LIX Score,Longest Sentence,Dependency Parse
f111.txt,Vilket tidigare motsvarade att man fick ägna timmar kanske dagar åt att läsa igenom rad efter rad för att hitta vad man sökte.Moderna former av databaser är tex. Google eller register som behandlar användare till olika forum eller communitys. Här registrerar användaren sig i ett formulär som sedan lagrar uppgifterna i en databas. Nästa gång användaren loggar in på den aktuella sidan hämtas uppgifterna genom databasen och skrivs ut på skärmen. Tex.,35.09,Vilket tidigare motsvarade att man fick ägna timmar kanske dagar åt att läsa igenom rad efter rad för att hitta vad man sökte.,"[(1, 'Vilket', 2), (2, 'tidigare', 3), (3, 'motsvarade', 0), (4, 'att', 7), (5, 'man', 7), (6, 'fick', 7), (7, 'ägna', 3), (8, 'timmar', 7), (9, 'kanske', 7), (10, 'dagar', 7), (11, 'åt', 13), (12, 'att', 13), (13, 'läsa', 7), (14, 'igenom', 13), (15, 'rad', 13), (16, 'efter', 17), (17, 'rad', 13), (18, 'för', 20), (19, 'att', 20), (20, 'hitta', 13), (21, 'vad', 23), (22, 'man', 23), (23, 'sökte', 20), (24, '.', 3)]"
f112.txt,"Operativsystemets uppgift är för det till största delen att sköta om och övervaka de program som används på/av datorn så att de av att ”samsas” om datorns ”resurser” (ex nätverk, hårddisk, terminaler, tangentbord, skärmar, processoranvändning och minne).",55.84,"Operativsystemets uppgift är för det till största delen att sköta om och övervaka de program som används på/av datorn så att de av att ”samsas” om datorns ”resurser” (ex nätverk, hårddisk, terminaler, tangentbord, skärmar, processoranvändning och minne).","[(1, 'Operativsystemets', 2), (2, 'uppgift', 0), (3, 'är', 2), (4, 'för', 5), (5, 'det', 2), (6, 'till', 8), (7, 'största', 8), (8, 'delen', 3), (9, 'att', 10), (10, 'sköta', 2), (11, 'om', 10), (12, 'och', 13), (13, 'övervaka', 10), (14, 'de', 15), (15, 'program', 10), (16, 'som', 17), (17, 'används', 15), (18, 'på/av', 19), (19, 'datorn', 17), (20, 'så', 25), (21, 'att', 20), (22, 'de', 25), (23, 'av', 25), (24, 'att', 25), (25, '”samsas”', 17), (26, 'om', 28), (27, 'datorns', 28), (28, '”resurser', 25), (29, '”', 2)]"
f113.txt,"Några virusmakare svarade själva:- Jag gör det för utmaningen att hitta det optimala uttrycket för min talang, svarade en.- För att förbättra mina kunskaper om maskinspråket. Det är en utmaning att göra dem bättre och bättre och göra dem omöjliga att spåra, svarade en annan.- Det är roligt och utmanande att skriva ett virus som kan föröka sig själv, skrev en tredje.Eftersom det finns tusentals olika virus finns det antagligen många anledningar till att virus skrivs.",34.91,"Några virusmakare svarade själva:- Jag gör det för utmaningen att hitta det optimala uttrycket för min talang, svarade en.","[(1, 'Några', 2), (2, 'virusmakare', 3), (3, 'svarade', 0), (4, 'själva', 3), (5, ':', 3)]"
f114.txt,"Den del av koden som ger order om andra saker utöver att sprida och gömma sig kallas ”payload”, dvs last på svenska. Det finns många olika varianter på laster, till exempel destruktiva, skämtsamma eller med ingen effekt alls. Precis som i naturen så får ett snabbt destruktivt virus inte någon större spridning. De skulle döda sin värd dators datasystem innan den skulle hinna sprida sig vidare.",28.35,"Den del av koden som ger order om andra saker utöver att sprida och gömma sig kallas ”payload”, dvs last på svenska.","[(1, 'Den', 2), (2, 'del', 17), (3, 'av', 4), (4, 'koden', 2), (5, 'som', 6), (6, 'ger', 4), (7, 'order', 6), (8, 'om', 10), (9, 'andra', 10), (10, 'saker', 6), (11, 'utöver', 13), (12, 'att', 13), (13, 'sprida', 6), (14, 'och', 15), (15, 'gömma', 13), (16, 'sig', 13), (17, 'kallas', 0), (18, '”payload”', 17), (19, ',', 18), (20, 'dvs', 21), (21, 'last', 18), (22, 'på', 23), (23, 'svenska', 21), (24, '.', 17)]"
f115.txt,"Besöker du en sida om till exempel antivirus program kan det hända att det kommer upp ett litet fönster som tipsar om andra antivirus program.Om det inte är ett ”snällt” spyware kan personen i värsta fall rensa ditt bankkonto om den ”snubblar” över lösenordet. Detta är, som tur är, inte så vanligt. Spyware kan även ladda ner virus som smittar din dator utan att du vet om det. Det är inte heller så kul, så då föredrar man nästan de otroligt jobbiga ”pop-upfönstren  ”.",36.52,Besöker du en sida om till exempel antivirus program kan det hända att det kommer upp ett litet fönster som tipsar om andra antivirus program.,"[(1, 'Besöker', 12), (2, 'du', 1), (3, 'en', 4), (4, 'sida', 1), (5, 'om', 9), (6, 'till', 8), (7, 'exempel', 6), (8, 'antivirus', 9), (9, 'program', 4), (10, 'kan', 12), (11, 'det', 12), (12, 'hända', 0), (13, 'att', 15), (14, 'det', 15), (15, 'kommer', 12), (16, 'upp', 15), (17, 'ett', 19), (18, 'litet', 19), (19, 'fönster', 15), (20, 'som', 21), (21, 'tipsar', 19), (22, 'om', 25), (23, 'andra', 24), (24, 'antivirus', 25), (25, 'program', 21), (26, '.', 12)]"
f116.txt,Olika VirustyperDet finns som sagt oändligt antal med virus. Det är egentligen bara programmeraren av virusen som sätter gränserna. Men några virus ”kommer igen” dvs. har ett speciellt mönster. De fem vanligaste s.k. huvudtyper indelas i:1.	Filvirus2.	Bootsektorvirus3.	Makrovirus4.	Trojanska hästar5.	Andra div typer1 Filvirus: Ett filvirus infekterar s.k. körbara programfiler (ex .exe och .com). Viruset aktiveras då användaren kör det program som viruset infekterat.,43.48,Viruset aktiveras då användaren kör det program som viruset infekterat.,"[(1, 'Viruset', 2), (2, 'aktiveras', 0), (3, 'då', 5), (4, 'användaren', 5), (5, 'kör', 2), (6, 'det', 7), (7, 'program', 5), (8, 'som', 10), (9, 'viruset', 10), (10, 'infekterat', 7), (11, '.', 2)]"
f117.txt,"MinidatorEn minidator är stor som ett kylskåp och hade förr ""dumma"" terminaler anslutna, numera ersatta av persondatorer. De kallas för minidatorer därför att de är mindre än stordatorer. Minidatorer uppkom som ett billigare och behändigare alternativ. Pionjär var Digital (numera Compaq) på tidigt 60-tal, men idag är det bara IBM som framgångsrikt marknadsför minidatorer, nämligen AS-400.",44.36,"Pionjär var Digital (numera Compaq) på tidigt 60-tal, men idag är det bara IBM som framgångsrikt marknadsför minidatorer, nämligen AS-400.","[(1, 'Pionjär', 3), (2, 'var', 3), (3, 'Digital', 0), (4, '(', 3), (5, 'numera', 6), (6, 'Compaq', 3), (7, ')', 3), (8, 'på', 10), (9, 'tidigt', 10), (10, '60-tal', 3), (11, ',', 17), (12, 'men', 17), (13, 'idag', 17), (14, 'är', 17), (15, 'det', 17), (16, 'bara', 17), (17, 'IBM', 3), (18, 'som', 20), (19, 'framgångsrikt', 20), (20, 'marknadsför', 17), (21, 'minidatorer', 20), (22, ',', 21), (23, 'nämligen', 24), (24, 'AS-400', 21), (25, '.', 1)]"
f118.txt,"Hårdvara eller hardware är ett samlingsnamn för utrustningen t exskrivare modem, och bildskärm. CD-ROMCD-ROM står för Compact Disc Read Only Memory. Innehållet på en CD-ROM-skiva kan vara många Megabyte (MB) och kan bara visas på en dator med CD-ROM-enhet som det flesta datorer har nuförtiden. På en CD-ROM-skiva kan detfinnas spel, program mm.Internet och e-postInternet är som ett stort bibliotek där det finns massor av informationutspritt på olika hemsidor. Det finns massor av hemsidor.",34.62,Innehållet på en CD-ROM-skiva kan vara många Megabyte (MB) och kan bara visas på en dator med CD-ROM-enhet som det flesta datorer har nuförtiden.,"[(1, 'Innehållet', 8), (2, 'på', 4), (3, 'en', 4), (4, 'CD-ROM-skiva', 1), (5, 'kan', 8), (6, 'vara', 8), (7, 'många', 8), (8, 'Megabyte', 0), (9, '(', 8), (10, 'MB', 8), (11, ')', 8), (12, 'och', 15), (13, 'kan', 15), (14, 'bara', 15), (15, 'visas', 8), (16, 'på', 18), (17, 'en', 18), (18, 'dator', 15), (19, 'med', 20), (20, 'CD-ROM-enhet', 18), (21, 'som', 25), (22, 'det', 24), (23, 'flesta', 24), (24, 'datorer', 25), (25, 'har', 20), (26, 'nuförtiden', 25), (27, '.', 8)]"
f119.txt,"Boken är ett läromedel och är därför svår att skriva en recension på.Fördelar med ramar.Men nackdelar finns. Jag som länge jobbat med Html vet att det finns både fördelar och nackdelar med s.k. Ramar. Ramar skall tas bort men är praktiska på så sett att man kan dela upp en hemsida utan att behöva ladda om allt hela tiden. Nackdelen är att om du söker på tex. Altavista (en sökmotor) kommer kanske bara en av dina sidor (filer) upp t.ex. ”Svaren”, Se nedan.Förklaring och nackdelar med  ramar.",21.21,Ramar skall tas bort men är praktiska på så sett att man kan dela upp en hemsida utan att behöva ladda om allt hela tiden.,"[(1, 'Ramar', 3), (2, 'skall', 3), (3, 'tas', 0), (4, 'bort', 3), (5, 'men', 7), (6, 'är', 7), (7, 'praktiska', 3), (8, 'på', 7), (9, 'så', 8), (10, 'sett', 8), (11, 'att', 14), (12, 'man', 14), (13, 'kan', 14), (14, 'dela', 7), (15, 'upp', 14), (16, 'en', 17), (17, 'hemsida', 14), (18, 'utan', 21), (19, 'att', 21), (20, 'behöva', 21), (21, 'ladda', 14), (22, 'om', 21), (23, 'allt', 25), (24, 'hela', 25), (25, 'tiden', 21), (26, '.', 3)]"
f12.txt,Från åren 1850 till 1920 hade befolkningen ökat från 25 miljoner till 106 miljoner.När första världskriget startade 1914 sa presidenten Woodrow Wilson att USA ska hålla sig neutralt. Men år 1917 förklarade USA krig mot tyskland. USA bidrog till att dom allierade fick övertaget.I USA:s historia finns det en stor ekonomisk depression som ägde rum på 1920- talet. Den perioden kallas för ``den stora depressionen´´.,34.71,När första världskriget startade 1914 sa presidenten Woodrow Wilson att USA ska hålla sig neutralt.,"[(1, 'När', 4), (2, 'första', 3), (3, 'världskriget', 4), (4, 'startade', 6), (5, '1914', 4), (6, 'sa', 0), (7, 'presidenten', 8), (8, 'Woodrow', 6), (9, 'Wilson', 8), (10, 'att', 13), (11, 'USA', 13), (12, 'ska', 13), (13, 'hålla', 6), (14, 'sig', 13), (15, 'neutralt', 13), (16, '.', 6)]"
f120.txt,"Bluetooth – utan kablarBluetooth är ett gränssnitt för överföring utan kablar, s.k. Wireless. Detta används för kommunikation mellan t.ex. en mobiltelefon och en handdator. Det krävs att båda enheterna har stöd för just Bluetooth.Bluetooth-standarden har en maximal bandbredd på 723.2 kbit/s och en räckvidd på ungefär 10 meter (finns upp till 100 meter, men detta är ovanligt). Fördelar & nackdelarUSB - fördelarImplementerad standard i PC och som har stort operativssystemsstöd, i t.ex.",36.6,"Fördelar & nackdelarUSB - fördelarImplementerad standard i PC och som har stort operativssystemsstöd, i t.","[(1, 'Fördelar', 0), (2, '&', 3), (3, 'nackdelar', 1)]"
f121.txt,"Ständigt söker ungdomar arbete och nekas, oftast p.g.a. av att det inte finns plats eller att företaget inte har råd med att anställa fler. Många blir tyvärr nöjda med att bara vara timanställda, eller arbeta deltid. Att leva på en halv lön eller ännu mindre kan fungera för vissa personer, men för andra är det näst intill omöjligt.  Att vara en arbetslös ungdom över huvudtaget är ett problem inom nationalekonomin.",25.67,"Att leva på en halv lön eller ännu mindre kan fungera för vissa personer, men för andra är det näst intill omöjligt.","[(1, 'Att', 2), (2, 'leva', 11), (3, 'på', 6), (4, 'en', 6), (5, 'halv', 4), (6, 'lön', 2), (7, 'eller', 9), (8, 'ännu', 9), (9, 'mindre', 6), (10, 'kan', 11), (11, 'fungera', 0), (12, 'för', 14), (13, 'vissa', 14), (14, 'personer', 11), (15, ',', 23), (16, 'men', 23), (17, 'för', 18), (18, 'andra', 23), (19, 'är', 23), (20, 'det', 23), (21, 'näst', 22), (22, 'intill', 23), (23, 'omöjligt', 11), (24, '.', 11)]"
f122.txt,"Behöver skydd pga. krig eller miljökatastrof i sitt hemland. Är rädd för att bli förföljd pga. sitt kön eller sexualitet.•	Humanitära skäl - Personer som har starka humanitära skäl kan också tillåtas stanna i Sverige. Det gäller t ex. den som lider av någon livshotande sjukdom som han/hon inte kan få behandling för i hemlandet. Barnfamiljer som vistats i Sverige i minst 4 år som sökande, anses ha skäl på grund av vistelsetiden.",34.14,"Barnfamiljer som vistats i Sverige i minst 4 år som sökande, anses ha skäl på grund av vistelsetiden.","[(1, 'Barnfamiljer', 13), (2, 'som', 3), (3, 'vistats', 1), (4, 'i', 5), (5, 'Sverige', 3), (6, 'i', 9), (7, 'minst', 8), (8, '4', 9), (9, 'år', 3), (10, 'som', 11), (11, 'sökande', 9), (12, ',', 1), (13, 'anses', 0), (14, 'ha', 13), (15, 'skäl', 14), (16, 'på', 19), (17, 'grund', 16), (18, 'av', 16), (19, 'vistelsetiden', 14), (20, '.', 13)]"
f123.txt,"Alla medborgare får rösta en gång var, och ingen annan än individen själv får bestämma vad man ska rösta på. När man röstat är man heller aldrig tvungen att berätta för någon hur man röstade.  Lagstiftning Man kan säga att det finns två olika slags lagar i Sverige, de allämna lagarna och grundlagarna.  De allmänna lagarna införs eller ändras genom att riksdagsledamöterna röstar om en lag som införs eller inte beroende på vad majoriteten röstar.",36.33,De allmänna lagarna införs eller ändras genom att riksdagsledamöterna röstar om en lag som införs eller inte beroende på vad majoriteten röstar.,"[(1, 'De', 3), (2, 'allmänna', 3), (3, 'lagarna', 4), (4, 'införs', 0), (5, 'eller', 6), (6, 'ändras', 4), (7, 'genom', 10), (8, 'att', 10), (9, 'riksdagsledamöterna', 10), (10, 'röstar', 4), (11, 'om', 13), (12, 'en', 13), (13, 'lag', 10), (14, 'som', 15), (15, 'införs', 13), (16, 'eller', 22), (17, 'inte', 22), (18, 'beroende', 22), (19, 'på', 18), (20, 'vad', 22), (21, 'majoriteten', 22), (22, 'röstar', 15), (23, '.', 4)]"
f124.txt,"Det var först kriget mot Danmark, därefter mot Ryssland och slutligen det ""30-åriga kriget"" vilket slutade med den Westfaliska freden 1648. Efter detta kom ett nytt krig mot Danmark. Problemet var att våra svenska vapen inte var så bra, då svenskarnas teknik inte var så välutvecklad när det gällde att smida järn. Det var här vallonerna kom in i bilden.",31.87,"Det var först kriget mot Danmark, därefter mot Ryssland och slutligen det ""30-åriga kriget"" vilket slutade med den Westfaliska freden 1648.","[(1, 'Det', 4), (2, 'var', 4), (3, 'först', 4), (4, 'kriget', 0), (5, 'mot', 6), (6, 'Danmark', 4), (7, ',', 10), (8, 'därefter', 10), (9, 'mot', 10), (10, 'Ryssland', 4), (11, 'och', 15), (12, 'slutligen', 15), (13, 'det', 15), (14, '""30-åriga', 15), (15, 'kriget', 10), (16, '""', 15), (17, 'vilket', 18), (18, 'slutade', 15), (19, 'med', 22), (20, 'den', 22), (21, 'Westfaliska', 22), (22, 'freden', 18), (23, '1648', 22), (24, '.', 4)]"
f125.txt,"På 1890-talet började industriföretag bygga egna kraftverk för att få el i sina fabriker, bland annat i järnverken i Bergslagen, i massafabriker och i pappersbruk. I början av 1900-talet började staten att bygga kommunala kraftverk. Vattenkraft står idag för ungefär hälften av Sveriges energiförbrukning. Den andra kraftkällan, kärnkraft, är betydligt nyare. I Sverige byggdes den första kärnreaktorn år 1954, men den användes bara för forskning.",46.99,"På 1890-talet började industriföretag bygga egna kraftverk för att få el i sina fabriker, bland annat i järnverken i Bergslagen, i massafabriker och i pappersbruk.","[(1, 'På', 2), (2, '1890-talet', 3), (3, 'började', 0), (4, 'industriföretag', 3), (5, 'bygga', 3), (6, 'egna', 7), (7, 'kraftverk', 5), (8, 'för', 10), (9, 'att', 10), (10, 'få', 5), (11, 'el', 10), (12, 'i', 14), (13, 'sina', 14), (14, 'fabriker', 10), (15, ',', 10), (16, 'bland', 19), (17, 'annat', 16), (18, 'i', 19), (19, 'järnverken', 10), (20, 'i', 21), (21, 'Bergslagen', 19), (22, ',', 24), (23, 'i', 24), (24, 'massafabriker', 19), (25, 'och', 27), (26, 'i', 27), (27, 'pappersbruk', 24), (28, '.', 3)]"
f126.txt,Vi kan vidare exportera el till Danmark och Tyskland och på så sätt minska användningen av fossila bränslen för elkraftproduktion.Den politiska viljan för uranbrytning i Sverige är för närvarande relativt svag men en större vilja har under senare år märkts. Bl.a. har ett antal tillstånd att kartlägga urantillgångarna beviljats ett antal gruvbolag. Det kommunala vetot mot uranbrytning som finns bör avskaffas och riksdagen skall bestämma var brytning skall ske.,42.54,Vi kan vidare exportera el till Danmark och Tyskland och på så sätt minska användningen av fossila bränslen för elkraftproduktion.,"[(1, 'Vi', 4), (2, 'kan', 4), (3, 'vidare', 4), (4, 'exportera', 0), (5, 'el', 4), (6, 'till', 7), (7, 'Danmark', 4), (8, 'och', 9), (9, 'Tyskland', 7), (10, 'och', 14), (11, 'på', 14), (12, 'så', 11), (13, 'sätt', 11), (14, 'minska', 4), (15, 'användningen', 14), (16, 'av', 18), (17, 'fossila', 18), (18, 'bränslen', 15), (19, 'för', 20), (20, 'elkraftproduktion', 15), (21, '.', 4)]"
f127.txt,"Ett annat exempel är då nazityskland var tvungna att kommunicera med ockupations trupper i Norge, då använde man Sveriges telefonlinjer. Telefonlinjerna avlyssnades av det svenska försvaret och 1940 lyckades den matematikiska professorn Arne Beurling knäcka den tyska kodmaskinen Geheimfernschreiber och Sverige kunde avlyssna hemliga samtal. Samtalen handlade bland annat om operationen Barbossa och anfallet mot sovjet.",62.21,Telefonlinjerna avlyssnades av det svenska försvaret och 1940 lyckades den matematikiska professorn Arne Beurling knäcka den tyska kodmaskinen Geheimfernschreiber och Sverige kunde avlyssna hemliga samtal.,"[(1, 'Telefonlinjerna', 2), (2, 'avlyssnades', 0), (3, 'av', 6), (4, 'det', 6), (5, 'svenska', 6), (6, 'försvaret', 2), (7, 'och', 15), (8, '1940', 6), (9, 'lyckades', 15), (10, 'den', 12), (11, 'matematikiska', 12), (12, 'professorn', 13), (13, 'Arne', 15), (14, 'Beurling', 13), (15, 'knäcka', 2), (16, 'den', 18), (17, 'tyska', 18), (18, 'kodmaskinen', 19), (19, 'Geheimfernschreiber', 15), (20, 'och', 21), (21, 'Sverige', 19), (22, 'kunde', 23), (23, 'avlyssna', 15), (24, 'hemliga', 25), (25, 'samtal', 23), (26, '.', 15)]"
f128.txt,"Många har efteråt reflekterat kring vad han syftade på när han påstod att Sverige var i god beredskap. Avsåg han den militära beredskapen eller livsmedelsförsörjningen? Sveriges försvar vid denna tidpunkt var nämligen i stort behov av förbättringar och modernisering.  Under kriget skulle samlingsregeringen flera gånger komma att bryta mot neutraliteten, både till de Allierades och Axelmakternas fördel.",42.98,"Under kriget skulle samlingsregeringen flera gånger komma att bryta mot neutraliteten, både till de Allierades och Axelmakternas fördel.","[(1, 'Under', 2), (2, 'kriget', 9), (3, 'skulle', 9), (4, 'samlingsregeringen', 6), (5, 'flera', 6), (6, 'gånger', 9), (7, 'komma', 9), (8, 'att', 9), (9, 'bryta', 0), (10, 'mot', 11), (11, 'neutraliteten', 9), (12, ',', 9), (13, 'både', 19), (14, 'till', 19), (15, 'de', 19), (16, 'Allierades', 19), (17, 'och', 18), (18, 'Axelmakternas', 16), (19, 'fördel', 9), (20, '.', 9)]"
f129.txt,"Även på 1800-talet och tidigare var vi starkt påverkade av Tyskland och kontinenten i rasfrågor och i synnerhet i synsättet på judar, den nedvärderande synen på judarna var bland annat ett sätt för kyrkan att stärka sin hegemoni över befolkningen. Rastänkandet och antisemitismen var ett också ett sätt att skapa enkla sammanhang i befolkningens världsbild.",47.24,"Även på 1800-talet och tidigare var vi starkt påverkade av Tyskland och kontinenten i rasfrågor och i synnerhet i synsättet på judar, den nedvärderande synen på judarna var bland annat ett sätt för kyrkan att stärka sin hegemoni över befolkningen.","[(1, 'Även', 3), (2, 'på', 3), (3, '1800-talet', 9), (4, 'och', 5), (5, 'tidigare', 3), (6, 'var', 9), (7, 'vi', 9), (8, 'starkt', 9), (9, 'påverkade', 0), (10, 'av', 11), (11, 'Tyskland', 9), (12, 'och', 13), (13, 'kontinenten', 11), (14, 'i', 15), (15, 'rasfrågor', 9), (16, 'och', 20), (17, 'i', 20), (18, 'synnerhet', 17), (19, 'i', 20), (20, 'synsättet', 9), (21, 'på', 22), (22, 'judar', 20), (23, ',', 9), (24, 'den', 26), (25, 'nedvärderande', 26), (26, 'synen', 33), (27, 'på', 28), (28, 'judarna', 26), (29, 'var', 33), (30, 'bland', 33), (31, 'annat', 30), (32, 'ett', 33), (33, 'sätt', 9), (34, 'för', 35), (35, 'kyrkan', 33), (36, 'att', 37), (37, 'stärka', 33), (38, 'sin', 39), (39, 'hegemoni', 37), (40, 'över', 41), (41, 'befolkningen', 39), (42, '.', 9)]"
f13.txt,"Själv vet jag inte så mycket om ryssland. Varför är det så? Jag vill veta mer om det här, och Rysslands historia. Hur kunde det bli som det blev? Hur mycket visste omvärlden om de ryska arbetslägren, och vad som pågick i Sovjetunionen.",21.12,"Hur mycket visste omvärlden om de ryska arbetslägren, och vad som pågick i Sovjetunionen.","[(1, 'Hur', 2), (2, 'mycket', 3), (3, 'visste', 0), (4, 'omvärlden', 3), (5, 'om', 8), (6, 'de', 8), (7, 'ryska', 8), (8, 'arbetslägren', 3), (9, ',', 13), (10, 'och', 13), (11, 'vad', 13), (12, 'som', 13), (13, 'pågick', 8), (14, 'i', 15), (15, 'Sovjetunionen', 13), (16, '.', 3)]"
f130.txt,"Att Sverige är ett demokratiskt land bidrar till att det råder fred i Sverige också. Tänk om Sverige varit en diktatur är en/flera hade makten.3. När blev Sverige en demokrati? Sverige blev e demokrati 1921 även om demokrati använts en längre tid tillbaks.4. Varför behöver vi ha demokrati?Att vi lever i ett demokratiskt land är viktigt därför att alla har rätt att ha en egen åsikt, religion, etnisk bakgrund. I en diktatur kan man bli satt i fängelse för sina åsikters skull.",33.02,"Att vi lever i ett demokratiskt land är viktigt därför att alla har rätt att ha en egen åsikt, religion, etnisk bakgrund.","[(1, 'Att', 3), (2, 'vi', 3), (3, 'lever', 9), (4, 'i', 7), (5, 'ett', 7), (6, 'demokratiskt', 7), (7, 'land', 3), (8, 'är', 9), (9, 'viktigt', 0), (10, 'därför', 13), (11, 'att', 10), (12, 'alla', 13), (13, 'har', 9), (14, 'rätt', 13), (15, 'att', 16), (16, 'ha', 14), (17, 'en', 19), (18, 'egen', 19), (19, 'åsikt', 16), (20, ',', 21), (21, 'religion', 19), (22, ',', 24), (23, 'etnisk', 24), (24, 'bakgrund', 19), (25, '.', 9)]"
f131.txt,"Senaten måste godkänna de höga tjänstemän som presidenten utnämner, till exempel medlemmar i högsta domstolen. Genom allmänna val utses två senatorer samt har Senaten 100 medlemmar. Vartannat år väljs en tredjedel av senaten. Varje senator är vald på sex år. En senator kan även väljas hur många gånger som helst. Representanthuset har 435 ledamöter. I jämförelse med sin folkmening väljer varje delstat, ledamöter.",44.38,"Senaten måste godkänna de höga tjänstemän som presidenten utnämner, till exempel medlemmar i högsta domstolen.","[(1, 'Senaten', 3), (2, 'måste', 3), (3, 'godkänna', 0), (4, 'de', 6), (5, 'höga', 6), (6, 'tjänstemän', 3), (7, 'som', 9), (8, 'presidenten', 9), (9, 'utnämner', 6), (10, ',', 9), (11, 'till', 13), (12, 'exempel', 11), (13, 'medlemmar', 9), (14, 'i', 16), (15, 'högsta', 16), (16, 'domstolen', 13), (17, '.', 3)]"
f132.txt,"Man bor tätare i Somalia, skillnaden är 8-5 kvadratmeters skillnad. Då är det 8-5 kvadratmeter tätare i Somalia. Somalia har jättehög spädbarnsdödlighet och relativt låg medel livsålder, det beror på att landet har sämre sjukvård än vad Sverige har, landet har extrem ekonomibrist och pengarna läggs inte ner på sjukvården, väldigt dåliga vattenförhållanden, dålig miljö, klanverksamheten och inbördeskriget är stora bidragande faktorer till Somalias låga medel livsålder.",52.03,"Somalia har jättehög spädbarnsdödlighet och relativt låg medel livsålder, det beror på att landet har sämre sjukvård än vad Sverige har, landet har extrem ekonomibrist och pengarna läggs inte ner på sjukvården, väldigt dåliga vattenförhållanden, dålig miljö, klanverksamheten och inbördeskriget är stora bidragande faktorer till Somalias låga medel livsålder.","[(1, 'Somalia', 2), (2, 'har', 0), (3, 'jättehög', 4), (4, 'spädbarnsdödlighet', 2), (5, 'och', 9), (6, 'relativt', 7), (7, 'låg', 8), (8, 'medel', 9), (9, 'livsålder', 2), (10, ',', 2), (11, 'det', 12), (12, 'beror', 2), (13, 'på', 16), (14, 'att', 16), (15, 'landet', 16), (16, 'har', 12), (17, 'sämre', 18), (18, 'sjukvård', 16), (19, 'än', 22), (20, 'vad', 22), (21, 'Sverige', 22), (22, 'har', 18), (23, ',', 2), (24, 'landet', 25), (25, 'har', 2), (26, 'extrem', 27), (27, 'ekonomibrist', 25), (28, 'och', 30), (29, 'pengarna', 30), (30, 'läggs', 25), (31, 'inte', 30), (32, 'ner', 30), (33, 'på', 34), (34, 'sjukvården', 30), (35, ',', 38), (36, 'väldigt', 37), (37, 'dåliga', 38), (38, 'vattenförhållanden', 34), (39, ',', 41), (40, 'dålig', 41), (41, 'miljö', 34), (42, ',', 43), (43, 'klanverksamheten', 34), (44, 'och', 45), (45, 'inbördeskriget', 34), (46, 'är', 49), (47, 'stora', 49), (48, 'bidragande', 49), (49, 'faktorer', 2), (50, 'till', 54), (51, 'Somalias', 53), (52, 'låga', 53), (53, 'medel', 54), (54, 'livsålder', 49), (55, '.', 2)]"
f133.txt,Det sägs att vi blir jämlikt behandlad. Jag tycker att det är bra att man röstar efter man är 18 år eftersom då börjar man tänka på ett vuxensätt. Om man var 16 år och röstar så är man ändå inte mogen och är fortfarande ungdom. Det är den yttersta tecken på att vi lever i ett demokrati land är att vi röstar vart fjärde år.,23.81,Jag tycker att det är bra att man röstar efter man är 18 år eftersom då börjar man tänka på ett vuxensätt.,"[(1, 'Jag', 2), (2, 'tycker', 0), (3, 'att', 6), (4, 'det', 6), (5, 'är', 6), (6, 'bra', 2), (7, 'att', 9), (8, 'man', 9), (9, 'röstar', 6), (10, 'efter', 14), (11, 'man', 14), (12, 'är', 14), (13, '18', 14), (14, 'år', 9), (15, 'eftersom', 17), (16, 'då', 17), (17, 'börjar', 6), (18, 'man', 17), (19, 'tänka', 17), (20, 'på', 22), (21, 'ett', 22), (22, 'vuxensätt', 19), (23, '.', 2)]"
f134.txt,"Visserligen så hade Sverige lite senare en överenskommelse med Nazisterna om att Sverige fick skicka ut bussar som kallades ""the white buses"". Med dom bussarna åkte dom runt och hämtade upp skandinaviska judar/personer som satt i koncentrastionslägrerna som jag kommer berätta mer om lite senare.",41.42,Med dom bussarna åkte dom runt och hämtade upp skandinaviska judar/personer som satt i koncentrastionslägrerna som jag kommer berätta mer om lite senare.,"[(1, 'Med', 3), (2, 'dom', 3), (3, 'bussarna', 4), (4, 'åkte', 0), (5, 'dom', 4), (6, 'runt', 4), (7, 'och', 8), (8, 'hämtade', 4), (9, 'upp', 8), (10, 'skandinaviska', 11), (11, 'judar/personer', 8), (12, 'som', 13), (13, 'satt', 11), (14, 'i', 15), (15, 'koncentrastionslägrerna', 13), (16, 'som', 19), (17, 'jag', 19), (18, 'kommer', 19), (19, 'berätta', 13), (20, 'mer', 19), (21, 'om', 23), (22, 'lite', 23), (23, 'senare', 19), (24, '.', 4)]"
